NOME_DELEGACIA_CIRC,SEMANA,ocorrencias_na_semana,lag_1_semana,lag_2_semanas,media_4_semanas,media_8_semanas,tendencia,MES,SEMANA_ANO,score_kde
07º D.P. LAPA,2026-01-26,0,0.0,0.0,0.0,0.0,0.0,1,5,12055.736594911408
07º D.P. LAPA,2026-02-02,0,0.0,0.0,0.0,0.0,0.0,2,6,12055.736594911408
07º D.P. LAPA,2026-02-09,0,0.0,0.0,0.0,0.0,0.0,2,7,12055.736594911408
07º D.P. LAPA,2026-02-16,0,0.0,0.0,0.0,0.0,0.0,2,8,12055.736594911408
07º D.P. LAPA,2026-02-23,0,0.0,0.0,0.0,0.0,0.0,2,9,12055.736594911408
07º D.P. LAPA,2026-03-02,1,0.0,0.0,0.0,0.0,0.0,3,10,12055.736594911408
07º D.P. LAPA,2026-03-09,0,1.0,0.0,0.25,0.125,1.0,3,11,12055.736594911408
07º D.P. LAPA,2026-03-16,0,0.0,1.0,0.25,0.125,-1.0,3,12,12055.736594911408
07º D.P. LAPA,2026-03-23,0,0.0,0.0,0.25,0.125,0.0,3,13,12055.736594911408
07º D.P. LAPA,2026-03-30,0,0.0,0.0,0.25,0.125,0.0,3,14,12055.736594911408
07º D.P. LAPA,2026-04-06,0,0.0,0.0,0.0,0.125,0.0,4,15,12055.736594911408
07º D.P. LAPA,2026-04-13,0,0.0,0.0,0.0,0.125,0.0,4,16,12055.736594911408
07º D.P. LAPA,2026-04-20,1,0.0,0.0,0.0,0.125,0.0,4,17,12055.736594911408
07º D.P. LAPA,2026-04-27,0,1.0,0.0,0.25,0.25,1.0,4,18,12055.736594911408
07º D.P. LAPA,2026-05-04,0,0.0,1.0,0.25,0.125,-1.0,5,19,12055.736594911408
07º D.P. LAPA,2026-05-11,0,0.0,0.0,0.25,0.125,0.0,5,20,12055.736594911408
07º D.P. LAPA,2026-05-18,0,0.0,0.0,0.25,0.125,0.0,5,21,12055.736594911408
07º D.P. LAPA,2026-05-25,0,0.0,0.0,0.0,0.125,0.0,5,22,12055.736594911408
08º D.P. BRAS,2025-10-06,0,,,,,,10,41,12576.838906421386
08º D.P. BRAS,2025-10-13,0,0.0,,0.0,0.0,,10,42,12576.838906421386
08º D.P. BRAS,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,12576.838906421386
08º D.P. BRAS,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,12576.838906421386
08º D.P. BRAS,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,12576.838906421386
08º D.P. BRAS,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,12576.838906421386
08º D.P. BRAS,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,12576.838906421386
08º D.P. BRAS,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,12576.838906421386
08º D.P. BRAS,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,12576.838906421386
08º D.P. BRAS,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,12576.838906421386
08º D.P. BRAS,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,12576.838906421386
08º D.P. BRAS,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,12576.838906421386
08º D.P. BRAS,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,12576.838906421386
08º D.P. BRAS,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,12576.838906421386
08º D.P. BRAS,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,12576.838906421386
08º D.P. BRAS,2026-01-19,0,0.0,0.0,0.0,0.0,0.0,1,4,12576.838906421386
08º D.P. BRAS,2026-01-26,0,0.0,0.0,0.0,0.0,0.0,1,5,12576.838906421386
08º D.P. BRAS,2026-02-02,0,0.0,0.0,0.0,0.0,0.0,2,6,12576.838906421386
08º D.P. BRAS,2026-02-09,0,0.0,0.0,0.0,0.0,0.0,2,7,12576.838906421386
08º D.P. BRAS,2026-02-16,1,0.0,0.0,0.0,0.0,0.0,2,8,12576.838906421386
08º D.P. BRAS,2026-02-23,1,1.0,0.0,0.25,0.125,1.0,2,9,12576.838906421386
08º D.P. BRAS,2026-03-02,0,1.0,1.0,0.5,0.25,0.0,3,10,12576.838906421386
08º D.P. BRAS,2026-03-09,0,0.0,1.0,0.5,0.25,-1.0,3,11,12576.838906421386
08º D.P. BRAS,2026-03-16,0,0.0,0.0,0.5,0.25,0.0,3,12,12576.838906421386
08º D.P. BRAS,2026-03-23,1,0.0,0.0,0.25,0.25,0.0,3,13,12576.838906421386
08º D.P. BRAS,2026-03-30,0,1.0,0.0,0.25,0.375,1.0,3,14,12576.838906421386
08º D.P. BRAS,2026-04-06,0,0.0,1.0,0.25,0.375,-1.0,4,15,12576.838906421386
08º D.P. BRAS,2026-04-13,0,0.0,0.0,0.25,0.375,0.0,4,16,12576.838906421386
08º D.P. BRAS,2026-04-20,0,0.0,0.0,0.25,0.25,0.0,4,17,12576.838906421386
08º D.P. BRAS,2026-04-27,1,0.0,0.0,0.0,0.125,0.0,4,18,12576.838906421386
08º D.P. BRAS,2026-05-04,0,1.0,0.0,0.25,0.25,1.0,5,19,12576.838906421386
08º D.P. BRAS,2026-05-11,0,0.0,1.0,0.25,0.25,-1.0,5,20,12576.838906421386
08º D.P. BRAS,2026-05-18,0,0.0,0.0,0.25,0.25,0.0,5,21,12576.838906421386
08º D.P. BRAS,2026-05-25,0,0.0,0.0,0.25,0.125,0.0,5,22,12576.838906421386
09º D.P. - CARANDIRU,2025-10-06,0,,,,,,10,41,12036.261394112436
09º D.P. - CARANDIRU,2025-10-13,0,0.0,,0.0,0.0,,10,42,12036.261394112436
09º D.P. - CARANDIRU,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,12036.261394112436
09º D.P. - CARANDIRU,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,12036.261394112436
09º D.P. - CARANDIRU,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,12036.261394112436
09º D.P. - CARANDIRU,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,12036.261394112436
09º D.P. - CARANDIRU,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,12036.261394112436
09º D.P. - CARANDIRU,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,12036.261394112436
09º D.P. - CARANDIRU,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,12036.261394112436
09º D.P. - CARANDIRU,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,12036.261394112436
09º D.P. - CARANDIRU,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,12036.261394112436
09º D.P. - CARANDIRU,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,12036.261394112436
09º D.P. - CARANDIRU,2025-12-29,1,0.0,0.0,0.0,0.0,0.0,12,1,12036.261394112436
09º D.P. - CARANDIRU,2026-01-05,0,1.0,0.0,0.25,0.125,1.0,1,2,12036.261394112436
09º D.P. - CARANDIRU,2026-01-12,1,0.0,1.0,0.25,0.125,-1.0,1,3,12036.261394112436
09º D.P. - CARANDIRU,2026-01-19,0,1.0,0.0,0.5,0.25,1.0,1,4,12036.261394112436
09º D.P. - CARANDIRU,2026-01-26,0,0.0,1.0,0.5,0.25,-1.0,1,5,12036.261394112436
09º D.P. - CARANDIRU,2026-02-02,2,0.0,0.0,0.25,0.25,0.0,2,6,12036.261394112436
09º D.P. - CARANDIRU,2026-02-09,0,2.0,0.0,0.75,0.5,2.0,2,7,12036.261394112436
09º D.P. - CARANDIRU,2026-02-16,1,0.0,2.0,0.5,0.5,-2.0,2,8,12036.261394112436
09º D.P. - CARANDIRU,2026-02-23,0,1.0,0.0,0.75,0.625,1.0,2,9,12036.261394112436
09º D.P. - CARANDIRU,2026-03-02,0,0.0,1.0,0.75,0.5,-1.0,3,10,12036.261394112436
09º D.P. - CARANDIRU,2026-03-09,0,0.0,0.0,0.25,0.5,0.0,3,11,12036.261394112436
09º D.P. - CARANDIRU,2026-03-16,0,0.0,0.0,0.25,0.375,0.0,3,12,12036.261394112436
09º D.P. - CARANDIRU,2026-03-23,0,0.0,0.0,0.0,0.375,0.0,3,13,12036.261394112436
09º D.P. - CARANDIRU,2026-03-30,1,0.0,0.0,0.0,0.375,0.0,3,14,12036.261394112436
09º D.P. - CARANDIRU,2026-04-06,0,1.0,0.0,0.25,0.25,1.0,4,15,12036.261394112436
09º D.P. - CARANDIRU,2026-04-13,0,0.0,1.0,0.25,0.25,-1.0,4,16,12036.261394112436
09º D.P. - CARANDIRU,2026-04-20,0,0.0,0.0,0.25,0.125,0.0,4,17,12036.261394112436
09º D.P. - CARANDIRU,2026-04-27,0,0.0,0.0,0.25,0.125,0.0,4,18,12036.261394112436
09º D.P. - CARANDIRU,2026-05-04,0,0.0,0.0,0.0,0.125,0.0,5,19,12036.261394112436
09º D.P. - CARANDIRU,2026-05-11,1,0.0,0.0,0.0,0.125,0.0,5,20,12036.261394112436
09º D.P. - CARANDIRU,2026-05-18,1,1.0,0.0,0.25,0.25,1.0,5,21,12036.261394112436
09º D.P. - CARANDIRU,2026-05-25,0,1.0,1.0,0.5,0.375,0.0,5,22,12036.261394112436
100º D.P. JDIM HERCULANO,2025-10-06,0,,,,,,10,41,8699.415534795262
100º D.P. JDIM HERCULANO,2025-10-13,0,0.0,,0.0,0.0,,10,42,8699.415534795262
100º D.P. JDIM HERCULANO,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,8699.415534795262
100º D.P. JDIM HERCULANO,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,8699.415534795262
100º D.P. JDIM HERCULANO,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,8699.415534795262
100º D.P. JDIM HERCULANO,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,8699.415534795262
100º D.P. JDIM HERCULANO,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,8699.415534795262
100º D.P. JDIM HERCULANO,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,8699.415534795262
100º D.P. JDIM HERCULANO,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,8699.415534795262
100º D.P. JDIM HERCULANO,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,8699.415534795262
100º D.P. JDIM HERCULANO,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,8699.415534795262
100º D.P. JDIM HERCULANO,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,8699.415534795262
100º D.P. JDIM HERCULANO,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,8699.415534795262
100º D.P. JDIM HERCULANO,2026-01-05,2,0.0,0.0,0.0,0.0,0.0,1,2,8699.415534795262
100º D.P. JDIM HERCULANO,2026-01-12,0,2.0,0.0,0.5,0.25,2.0,1,3,8699.415534795262
100º D.P. JDIM HERCULANO,2026-01-19,0,0.0,2.0,0.5,0.25,-2.0,1,4,8699.415534795262
100º D.P. JDIM HERCULANO,2026-01-26,4,0.0,0.0,0.5,0.25,0.0,1,5,8699.415534795262
100º D.P. JDIM HERCULANO,2026-02-02,1,4.0,0.0,1.5,0.75,4.0,2,6,8699.415534795262
100º D.P. JDIM HERCULANO,2026-02-09,0,1.0,4.0,1.25,0.875,-3.0,2,7,8699.415534795262
100º D.P. JDIM HERCULANO,2026-02-16,0,0.0,1.0,1.25,0.875,-1.0,2,8,8699.415534795262
100º D.P. JDIM HERCULANO,2026-02-23,0,0.0,0.0,1.25,0.875,0.0,2,9,8699.415534795262
100º D.P. JDIM HERCULANO,2026-03-02,3,0.0,0.0,0.25,0.875,0.0,3,10,8699.415534795262
100º D.P. JDIM HERCULANO,2026-03-09,1,3.0,0.0,0.75,1.0,3.0,3,11,8699.415534795262
100º D.P. JDIM HERCULANO,2026-03-16,3,1.0,3.0,1.0,1.125,-2.0,3,12,8699.415534795262
100º D.P. JDIM HERCULANO,2026-03-23,3,3.0,1.0,1.75,1.5,2.0,3,13,8699.415534795262
100º D.P. JDIM HERCULANO,2026-03-30,1,3.0,3.0,2.5,1.375,0.0,3,14,8699.415534795262
100º D.P. JDIM HERCULANO,2026-04-06,3,1.0,3.0,2.0,1.375,-2.0,4,15,8699.415534795262
100º D.P. JDIM HERCULANO,2026-04-13,2,3.0,1.0,2.5,1.75,2.0,4,16,8699.415534795262
100º D.P. JDIM HERCULANO,2026-04-20,1,2.0,3.0,2.25,2.0,-1.0,4,17,8699.415534795262
100º D.P. JDIM HERCULANO,2026-04-27,0,1.0,2.0,1.75,2.125,-1.0,4,18,8699.415534795262
100º D.P. JDIM HERCULANO,2026-05-04,0,0.0,1.0,1.5,1.75,-1.0,5,19,8699.415534795262
100º D.P. JDIM HERCULANO,2026-05-11,0,0.0,0.0,0.75,1.625,0.0,5,20,8699.415534795262
100º D.P. JDIM HERCULANO,2026-05-18,1,0.0,0.0,0.25,1.25,0.0,5,21,8699.415534795262
100º D.P. JDIM HERCULANO,2026-05-25,3,1.0,0.0,0.25,1.0,1.0,5,22,8699.415534795262
101º D.P. JDIM IMBUIAS,2025-10-06,0,,,,,,10,41,9225.131843378529
101º D.P. JDIM IMBUIAS,2025-10-13,0,0.0,,0.0,0.0,,10,42,9225.131843378529
101º D.P. JDIM IMBUIAS,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,9225.131843378529
101º D.P. JDIM IMBUIAS,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,9225.131843378529
101º D.P. JDIM IMBUIAS,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,9225.131843378529
101º D.P. JDIM IMBUIAS,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,9225.131843378529
101º D.P. JDIM IMBUIAS,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,9225.131843378529
101º D.P. JDIM IMBUIAS,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,9225.131843378529
101º D.P. JDIM IMBUIAS,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,9225.131843378529
101º D.P. JDIM IMBUIAS,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,9225.131843378529
101º D.P. JDIM IMBUIAS,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,9225.131843378529
101º D.P. JDIM IMBUIAS,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,9225.131843378529
101º D.P. JDIM IMBUIAS,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-01-05,1,0.0,0.0,0.0,0.0,0.0,1,2,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-01-12,0,1.0,0.0,0.25,0.125,1.0,1,3,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-01-19,3,0.0,1.0,0.25,0.125,-1.0,1,4,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-01-26,0,3.0,0.0,1.0,0.5,3.0,1,5,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-02-02,0,0.0,3.0,1.0,0.5,-3.0,2,6,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-02-09,1,0.0,0.0,0.75,0.5,0.0,2,7,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-02-16,0,1.0,0.0,1.0,0.625,1.0,2,8,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-02-23,0,0.0,1.0,0.25,0.625,-1.0,2,9,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-03-02,1,0.0,0.0,0.25,0.625,0.0,3,10,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-03-09,0,1.0,0.0,0.5,0.625,1.0,3,11,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-03-16,2,0.0,1.0,0.25,0.625,-1.0,3,12,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-03-23,1,2.0,0.0,0.75,0.5,2.0,3,13,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-03-30,1,1.0,2.0,1.0,0.625,-1.0,3,14,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-04-06,1,1.0,1.0,1.0,0.75,0.0,4,15,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-04-13,0,1.0,1.0,1.25,0.75,0.0,4,16,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-04-20,3,0.0,1.0,0.75,0.75,-1.0,4,17,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-04-27,0,3.0,0.0,1.25,1.125,3.0,4,18,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-05-04,0,0.0,3.0,1.0,1.0,-3.0,5,19,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-05-11,0,0.0,0.0,0.75,1.0,0.0,5,20,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-05-18,0,0.0,0.0,0.75,0.75,0.0,5,21,9225.131843378529
101º D.P. JDIM IMBUIAS,2026-05-25,1,0.0,0.0,0.0,0.625,0.0,5,22,9225.131843378529
102º D.P. SOCORRO,2025-10-06,0,,,,,,10,41,0.0
102º D.P. SOCORRO,2025-10-13,0,0.0,,0.0,0.0,,10,42,0.0
102º D.P. SOCORRO,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,0.0
102º D.P. SOCORRO,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,0.0
102º D.P. SOCORRO,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,0.0
102º D.P. SOCORRO,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,0.0
102º D.P. SOCORRO,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,0.0
102º D.P. SOCORRO,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,0.0
102º D.P. SOCORRO,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,0.0
102º D.P. SOCORRO,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,0.0
102º D.P. SOCORRO,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,0.0
102º D.P. SOCORRO,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,0.0
102º D.P. SOCORRO,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,0.0
102º D.P. SOCORRO,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0
102º D.P. SOCORRO,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0
102º D.P. SOCORRO,2026-01-19,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0
102º D.P. SOCORRO,2026-01-26,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0
102º D.P. SOCORRO,2026-02-02,0,0.0,0.0,0.0,0.0,0.0,2,6,0.0
102º D.P. SOCORRO,2026-02-09,0,0.0,0.0,0.0,0.0,0.0,2,7,0.0
102º D.P. SOCORRO,2026-02-16,0,0.0,0.0,0.0,0.0,0.0,2,8,0.0
102º D.P. SOCORRO,2026-02-23,0,0.0,0.0,0.0,0.0,0.0,2,9,0.0
102º D.P. SOCORRO,2026-03-02,0,0.0,0.0,0.0,0.0,0.0,3,10,0.0
102º D.P. SOCORRO,2026-03-09,0,0.0,0.0,0.0,0.0,0.0,3,11,0.0
102º D.P. SOCORRO,2026-03-16,0,0.0,0.0,0.0,0.0,0.0,3,12,0.0
102º D.P. SOCORRO,2026-03-23,0,0.0,0.0,0.0,0.0,0.0,3,13,0.0
102º D.P. SOCORRO,2026-03-30,0,0.0,0.0,0.0,0.0,0.0,3,14,0.0
102º D.P. SOCORRO,2026-04-06,0,0.0,0.0,0.0,0.0,0.0,4,15,0.0
102º D.P. SOCORRO,2026-04-13,0,0.0,0.0,0.0,0.0,0.0,4,16,0.0
102º D.P. SOCORRO,2026-04-20,0,0.0,0.0,0.0,0.0,0.0,4,17,0.0
102º D.P. SOCORRO,2026-04-27,0,0.0,0.0,0.0,0.0,0.0,4,18,0.0
102º D.P. SOCORRO,2026-05-04,1,0.0,0.0,0.0,0.0,0.0,5,19,0.0
102º D.P. SOCORRO,2026-05-11,0,1.0,0.0,0.25,0.125,1.0,5,20,0.0
102º D.P. SOCORRO,2026-05-18,0,0.0,1.0,0.25,0.125,-1.0,5,21,0.0
102º D.P. SOCORRO,2026-05-25,0,0.0,0.0,0.25,0.125,0.0,5,22,0.0
103º D.P. COHABII/ITAQU.,2025-10-06,0,,,,,,10,41,8503.653367446579
103º D.P. COHABII/ITAQU.,2025-10-13,0,0.0,,0.0,0.0,,10,42,8503.653367446579
103º D.P. COHABII/ITAQU.,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,8503.653367446579
103º D.P. COHABII/ITAQU.,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,8503.653367446579
103º D.P. COHABII/ITAQU.,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,8503.653367446579
103º D.P. COHABII/ITAQU.,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,8503.653367446579
103º D.P. COHABII/ITAQU.,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,8503.653367446579
103º D.P. COHABII/ITAQU.,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,8503.653367446579
103º D.P. COHABII/ITAQU.,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,8503.653367446579
103º D.P. COHABII/ITAQU.,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,8503.653367446579
103º D.P. COHABII/ITAQU.,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,8503.653367446579
103º D.P. COHABII/ITAQU.,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,8503.653367446579
103º D.P. COHABII/ITAQU.,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-01-19,0,0.0,0.0,0.0,0.0,0.0,1,4,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-01-26,1,0.0,0.0,0.0,0.0,0.0,1,5,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-02-02,0,1.0,0.0,0.25,0.125,1.0,2,6,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-02-09,1,0.0,1.0,0.25,0.125,-1.0,2,7,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-02-16,0,1.0,0.0,0.5,0.25,1.0,2,8,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-02-23,0,0.0,1.0,0.5,0.25,-1.0,2,9,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-03-02,0,0.0,0.0,0.25,0.25,0.0,3,10,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-03-09,0,0.0,0.0,0.25,0.25,0.0,3,11,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-03-16,0,0.0,0.0,0.0,0.25,0.0,3,12,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-03-23,0,0.0,0.0,0.0,0.25,0.0,3,13,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-03-30,1,0.0,0.0,0.0,0.125,0.0,3,14,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-04-06,0,1.0,0.0,0.25,0.25,1.0,4,15,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-04-13,0,0.0,1.0,0.25,0.125,-1.0,4,16,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-04-20,0,0.0,0.0,0.25,0.125,0.0,4,17,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-04-27,0,0.0,0.0,0.25,0.125,0.0,4,18,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-05-04,0,0.0,0.0,0.0,0.125,0.0,5,19,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-05-11,0,0.0,0.0,0.0,0.125,0.0,5,20,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-05-18,0,0.0,0.0,0.0,0.125,0.0,5,21,8503.653367446579
103º D.P. COHABII/ITAQU.,2026-05-25,0,0.0,0.0,0.0,0.125,0.0,5,22,8503.653367446579
10º D.P. PENHA DE FRANCA,2025-10-06,0,,,,,,10,41,11194.640986702994
10º D.P. PENHA DE FRANCA,2025-10-13,0,0.0,,0.0,0.0,,10,42,11194.640986702994
10º D.P. PENHA DE FRANCA,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,11194.640986702994
10º D.P. PENHA DE FRANCA,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,11194.640986702994
10º D.P. PENHA DE FRANCA,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,11194.640986702994
10º D.P. PENHA DE FRANCA,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,11194.640986702994
10º D.P. PENHA DE FRANCA,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,11194.640986702994
10º D.P. PENHA DE FRANCA,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,11194.640986702994
10º D.P. PENHA DE FRANCA,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,11194.640986702994
10º D.P. PENHA DE FRANCA,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,11194.640986702994
10º D.P. PENHA DE FRANCA,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,11194.640986702994
10º D.P. PENHA DE FRANCA,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,11194.640986702994
10º D.P. PENHA DE FRANCA,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-01-19,0,0.0,0.0,0.0,0.0,0.0,1,4,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-01-26,1,0.0,0.0,0.0,0.0,0.0,1,5,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-02-02,0,1.0,0.0,0.25,0.125,1.0,2,6,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-02-09,0,0.0,1.0,0.25,0.125,-1.0,2,7,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-02-16,0,0.0,0.0,0.25,0.125,0.0,2,8,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-02-23,0,0.0,0.0,0.25,0.125,0.0,2,9,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-03-02,0,0.0,0.0,0.0,0.125,0.0,3,10,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-03-09,0,0.0,0.0,0.0,0.125,0.0,3,11,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-03-16,0,0.0,0.0,0.0,0.125,0.0,3,12,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-03-23,0,0.0,0.0,0.0,0.125,0.0,3,13,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-03-30,0,0.0,0.0,0.0,0.0,0.0,3,14,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-04-06,0,0.0,0.0,0.0,0.0,0.0,4,15,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-04-13,0,0.0,0.0,0.0,0.0,0.0,4,16,11194.640986702994
10º D.P. PENHA DE FRANCA,2026-04-20,0,0.0,0.0,0.0,0.0,0.0,4,17,11194.640986702994
